OrderID,OrderDate,OrderMonth,FiscalQuarter,CustomerName,CustomerSegment,Industry,Country,Region,SalesRep,ProductCategory,ProductLine,ProductName,Quantity,UnitPrice,DiscountPct,UnitCost,SalesChannel,OrderSource,OrderStatus,FulfillmentRegion,PriorityTier,ContractType,DeploymentModel,SupportPlan,SalesMotion,ContractTermMonths,IsRenewal
850827,2026-04-07,2026-04,FY26-Q2,Asteria Foods,MidMarket,Consumer Goods,Spain,Europe,Skyler Bennett,Automation,Workflows,Workflow Orchestrator,50,6650.00,15,3615.00,Renewal Desk,Inbound,Invoiced,Europe West,Priority,Subscription,Customer Managed,Advanced,Renewal,12,Yes
850828,2026-04-08,2026-04,FY26-Q2,Borealis Health,Enterprise,Healthcare,Canada,North America,Parker Diaz,Managed Services,Backup,Recovery Assurance Service,1,10725.00,17,6345.00,Partner,Referral,Provisioned,US West,Strategic,Managed Services,Hybrid,Premier,Net New,12,No
850829,2026-04-09,2026-04,FY26-Q2,Celestial Motors,Enterprise,Automotive,Germany,Europe,Cameron Kim,Data Integration,Pipelines,API Ingestion Hub,21,3900.00,0,2215.00,Marketplace,Inbound,Active,Europe West,Priority,Subscription,Azure Managed,Premier,Expansion,24,No
850830,2026-04-10,2026-04,FY26-Q2,Driftline Apparel,SMB,Retail,Australia,Asia Pacific,Avery Cole,Analytics,Operations,Operations Command Dashboard,29,7275.00,6,3905.00,Renewal Desk,Upsell,Provisioned,Asia Pacific South,Priority,Subscription,Hybrid,Essentials,Renewal,24,Yes
850831,2026-04-11,2026-04,FY26-Q2,Eclipse Networks,Enterprise,Telecommunications,United States,North America,Logan Chen,Automation,Workflows,Workflow Orchestrator,35,7050.00,8,3905.00,Marketplace,Inbound,Active,US West,Priority,Subscription,Hybrid,Premier,Net New,36,No
850832,2026-04-12,2026-04,FY26-Q2,Fathom Analytics,MidMarket,Technology,Ireland,Europe,Jordan Reyes,Managed Services,Backup,Recovery Assurance Service,2,10375.00,3,6240.00,Marketplace,Upsell,Invoiced,Europe West,Standard,Managed Services,Hybrid,Advanced,Expansion,24,No
850833,2026-04-13,2026-04,FY26-Q2,Greatwater Shipping,Enterprise,Logistics,Singapore,Asia Pacific,Skyler Bennett,Data Integration,Pipelines,API Ingestion Hub,6,3650.00,15,2020.00,Renewal Desk,Inbound,Renewal Pending,Asia Pacific South,Priority,Subscription,Customer Managed,Premier,Renewal,24,Yes
850834,2026-04-14,2026-04,FY26-Q2,Helios Devices,MidMarket,Manufacturing,Japan,Asia Pacific,Jordan Reyes,Analytics,Operations,Operations Command Dashboard,8,7225.00,10,3835.00,Direct,Outbound,Invoiced,Asia Pacific South,Standard,Subscription,Azure Managed,Essentials,Expansion,12,No
850835,2026-04-15,2026-04,FY26-Q2,Ironclad Construction,MidMarket,Construction,United Arab Emirates,Middle East & Africa,Taylor Brooks,Automation,Workflows,Workflow Orchestrator,22,6750.00,18,3755.00,Renewal Desk,Inbound,Renewal Pending,Africa South,Priority,Subscription,Azure Managed,Essentials,Renewal,12,Yes
850836,2026-04-16,2026-04,FY26-Q2,Jetstream Travel,SMB,Travel,United Kingdom,Europe,Riley Morgan,Managed Services,Backup,Recovery Assurance Service,2,10625.00,0,6305.00,Direct,Outbound,Provisioned,Europe West,Standard,Managed Services,Hybrid,Premier,Net New,24,No
850837,2026-04-17,2026-04,FY26-Q2,Kestrel Finance,Enterprise,Financial Services,United States,North America,Skyler Bennett,Data Integration,Pipelines,API Ingestion Hub,30,3900.00,5,2225.00,Partner,Event,Provisioned,US West,Priority,Subscription,Hybrid,Premier,Expansion,36,No
850838,2026-04-18,2026-04,FY26-Q2,Northstar Education,Public Sector,Education,Canada,North America,Reese Turner,Analytics,Operations,Operations Command Dashboard,41,7375.00,15,3820.00,Renewal Desk,Upsell,Invoiced,US Central,Priority,Subscription,Customer Managed,Premier,Renewal,12,Yes
850839,2026-04-19,2026-04,FY26-Q2,Optima Warehousing,MidMarket,Logistics,Netherlands,Europe,Cameron Kim,Automation,Workflows,Workflow Orchestrator,47,6550.00,8,3655.00,Partner,Referral,Provisioned,Europe West,Standard,Subscription,Customer Managed,Advanced,Net New,24,No
850840,2026-04-20,2026-04,FY26-Q2,Pulse Renewables,Enterprise,Energy,Australia,Asia Pacific,Quinn Foster,Managed Services,Backup,Recovery Assurance Service,4,10225.00,12,6300.00,Partner,Event,Booked,Asia Pacific South,Strategic,Managed Services,Hybrid,Advanced,Expansion,36,No
850841,2026-04-21,2026-04,FY26-Q2,Alpine Manufacturing,Enterprise,Manufacturing,United States,North America,Parker Diaz,Lakehouse,Optimization,Delta Optimization Pack,17,6800.00,12,3755.00,Marketplace,Inbound,Provisioned,US East,Priority,Subscription,Azure Managed,Premier,Net New,24,No
850842,2026-04-22,2026-04,FY26-Q2,Bluebird Retail,MidMarket,Retail,Canada,North America,Reese Turner,Governance,Catalog,Data Catalog Accelerator,19,6225.00,15,3340.00,Partner,Referral,Active,US West,Standard,Subscription,Hybrid,Advanced,Expansion,24,No
850843,2026-04-23,2026-04,FY26-Q2,Canyon Health,Enterprise,Healthcare,United States,North America,Taylor Brooks,Platform,Enablement,Fabric Enablement Bundle,24,8450.00,20,4595.00,Renewal Desk,Inbound,Provisioned,US East,Strategic,Subscription,Azure Managed,Premier,Renewal,12,Yes
850844,2026-04-24,2026-04,FY26-Q2,Delta Logistics,MidMarket,Logistics,Germany,Europe,Avery Cole,Security,Compliance,Compliance Evidence Hub,33,8025.00,13,4460.00,Marketplace,Inbound,Invoiced,Europe West,Standard,Subscription,Customer Managed,Essentials,Net New,12,No
850845,2026-04-25,2026-04,FY26-Q2,Evergreen Schools,Public Sector,Education,United States,North America,Quinn Foster,Lakehouse,Optimization,Delta Optimization Pack,42,6550.00,12,3660.00,Direct,Outbound,Provisioned,US Central,Priority,Subscription,Customer Managed,Premier,Expansion,24,No
850846,2026-04-26,2026-04,FY26-Q2,Frontier Energy,Enterprise,Energy,United Kingdom,Europe,Morgan Patel,Governance,Catalog,Data Catalog Accelerator,47,6175.00,15,3355.00,Renewal Desk,Upsell,Provisioned,Europe North,Priority,Subscription,Azure Managed,Premier,Renewal,36,Yes
850847,2026-04-27,2026-04,FY26-Q2,Granite Aerospace,Enterprise,Aerospace,United States,North America,Skyler Bennett,Platform,Enablement,Fabric Enablement Bundle,10,8200.00,10,4400.00,Direct,Outbound,Active,US Central,Strategic,Subscription,Customer Managed,Premier,Net New,12,No
850848,2026-04-28,2026-04,FY26-Q2,Harbor Foods,SMB,Consumer Goods,Brazil,Latin America,Jordan Reyes,Security,Compliance,Compliance Evidence Hub,12,8575.00,13,4760.00,Renewal Desk,Inbound,Renewal Pending,Latin America South,Priority,Subscription,Hybrid,Advanced,Renewal,12,Yes
850849,2026-04-29,2026-04,FY26-Q2,Ion Medical,Enterprise,Healthcare,Singapore,Asia Pacific,Casey Singh,Lakehouse,Optimization,Delta Optimization Pack,18,7050.00,17,3865.00,Partner,Event,Provisioned,Asia Pacific East,Priority,Subscription,Hybrid,Premier,Net New,12,No
850850,2026-04-30,2026-04,FY26-Q2,Juniper Telecom,MidMarket,Telecommunications,Australia,Asia Pacific,Logan Chen,Governance,Catalog,Data Catalog Accelerator,29,5775.00,0,3080.00,Direct,Inbound,Invoiced,Asia Pacific East,Standard,Subscription,Customer Managed,Essentials,Expansion,12,No
850851,2026-05-01,2026-05,FY26-Q2,Kepler Robotics,Enterprise,Technology,Japan,Asia Pacific,Jordan Reyes,Platform,Enablement,Fabric Enablement Bundle,36,8350.00,5,4605.00,Renewal Desk,Inbound,Invoiced,Asia Pacific East,Strategic,Subscription,Hybrid,Premier,Renewal,36,Yes
850852,2026-05-02,2026-05,FY26-Q2,Lighthouse Media,SMB,Media,United Kingdom,Europe,Quinn Foster,Security,Compliance,Compliance Evidence Hub,44,8325.00,3,4690.00,Partner,Event,Provisioned,Europe West,Standard,Subscription,Azure Managed,Advanced,Net New,24,No
850853,2026-05-03,2026-05,FY26-Q2,Meridian Mining,Enterprise,Mining,South Africa,Middle East & Africa,Taylor Brooks,Lakehouse,Optimization,Delta Optimization Pack,50,6650.00,8,3710.00,Marketplace,Upsell,Booked,Middle East Hub,Priority,Subscription,Azure Managed,Advanced,Expansion,12,No
850854,2026-05-04,2026-05,FY26-Q2,Nimbus Hotels,MidMarket,Hospitality,United Arab Emirates,Middle East & Africa,Parker Diaz,Governance,Catalog,Data Catalog Accelerator,9,6325.00,13,3380.00,Renewal Desk,Upsell,Invoiced,Middle East Hub,Priority,Subscription,Hybrid,Advanced,Renewal,12,Yes
850855,2026-05-05,2026-05,FY26-Q2,Orchard Biotech,Enterprise,Biotech,United States,North America,Riley Morgan,Platform,Enablement,Fabric Enablement Bundle,18,8450.00,10,4635.00,Marketplace,Upsell,Active,US East,Strategic,Subscription,Azure Managed,Premier,Expansion,12,No
850856,2026-05-06,2026-05,FY26-Q2,Pioneer Insurance,MidMarket,Insurance,Canada,North America,Morgan Patel,Security,Compliance,Compliance Evidence Hub,27,8175.00,13,4495.00,Renewal Desk,Upsell,Provisioned,US Central,Priority,Subscription,Customer Managed,Advanced,Renewal,12,Yes
850857,2026-05-07,2026-05,FY26-Q2,Quantum Freight,Enterprise,Logistics,Germany,Europe,Casey Singh,Lakehouse,Optimization,Delta Optimization Pack,32,6550.00,2,3600.00,Direct,Outbound,Active,Europe North,Priority,Subscription,Customer Managed,Premier,Net New,24,No
850858,2026-05-08,2026-05,FY26-Q2,Redwood Capital,Enterprise,Financial Services,United States,North America,Morgan Patel,Governance,Catalog,Data Catalog Accelerator,39,5925.00,5,3310.00,Marketplace,Inbound,Invoiced,US East,Priority,Subscription,Azure Managed,Advanced,Expansion,36,No
850859,2026-05-09,2026-05,FY26-Q2,Summit Utilities,Public Sector,Utilities,United Kingdom,Europe,Reese Turner,Platform,Enablement,Fabric Enablement Bundle,47,7950.00,13,4355.00,Renewal Desk,Upsell,Renewal Pending,Europe North,Priority,Subscription,Customer Managed,Advanced,Renewal,12,Yes
850860,2026-05-10,2026-05,FY26-Q2,Tidal Commerce,SMB,Retail,Singapore,Asia Pacific,Taylor Brooks,Security,Compliance,Compliance Evidence Hub,6,8325.00,5,4705.00,Direct,Outbound,Booked,Asia Pacific South,Standard,Subscription,Hybrid,Essentials,Net New,24,No
850861,2026-05-11,2026-05,FY26-Q2,Umbra Security,MidMarket,Cybersecurity,Israel,Middle East & Africa,Reese Turner,Lakehouse,Optimization,Delta Optimization Pack,13,6650.00,8,3625.00,Partner,Referral,Invoiced,Middle East Hub,Standard,Subscription,Hybrid,Essentials,Expansion,12,No
850862,2026-05-12,2026-05,FY26-Q2,Vector Mobility,Enterprise,Transportation,Japan,Asia Pacific,Logan Chen,Governance,Catalog,Data Catalog Accelerator,21,5675.00,17,3115.00,Direct,Inbound,Invoiced,Asia Pacific East,Priority,Subscription,Customer Managed,Advanced,Net New,36,No
850863,2026-05-13,2026-05,FY26-Q2,Westbridge Pharma,Enterprise,Pharmaceuticals,Switzerland,Europe,Taylor Brooks,Platform,Enablement,Fabric Enablement Bundle,30,8500.00,14,4645.00,Partner,Event,Provisioned,Europe North,Strategic,Subscription,Hybrid,Premier,Expansion,24,No
850864,2026-05-14,2026-05,FY26-Q2,Xenon Labs,SMB,Technology,India,Asia Pacific,Taylor Brooks,Security,Compliance,Compliance Evidence Hub,30,8275.00,18,4635.00,Renewal Desk,Inbound,Invoiced,Asia Pacific South,Priority,Subscription,Azure Managed,Essentials,Renewal,12,Yes
850865,2026-05-15,2026-05,FY26-Q2,Yellowtail Resorts,SMB,Hospitality,Mexico,Latin America,Logan Chen,Lakehouse,Optimization,Delta Optimization Pack,45,6250.00,1,3655.00,Marketplace,Inbound,Invoiced,Latin America South,Standard,Subscription,Azure Managed,Essentials,Net New,36,No
850866,2026-05-16,2026-05,FY26-Q2,Zenith Public Works,Public Sector,Government,United States,North America,Morgan Patel,Governance,Catalog,Data Catalog Accelerator,7,6075.00,15,3320.00,Partner,Referral,Invoiced,US West,Priority,Subscription,Hybrid,Advanced,Expansion,36,No
850867,2026-05-17,2026-05,FY26-Q2,Asteria Foods,MidMarket,Consumer Goods,Spain,Europe,Taylor Brooks,Platform,Enablement,Fabric Enablement Bundle,8,8100.00,6,4490.00,Renewal Desk,Inbound,Provisioned,Europe North,Priority,Subscription,Azure Managed,Advanced,Renewal,24,Yes
850868,2026-05-18,2026-05,FY26-Q2,Borealis Health,Enterprise,Healthcare,Canada,North America,Avery Cole,Security,Compliance,Compliance Evidence Hub,17,8325.00,8,4620.00,Marketplace,Inbound,Provisioned,US Central,Strategic,Subscription,Customer Managed,Premier,Net New,24,No
850869,2026-05-19,2026-05,FY26-Q2,Celestial Motors,Enterprise,Automotive,Germany,Europe,Parker Diaz,Lakehouse,Optimization,Delta Optimization Pack,25,6400.00,17,3640.00,Renewal Desk,Upsell,Renewal Pending,Europe North,Priority,Subscription,Customer Managed,Premier,Renewal,36,Yes
850870,2026-05-20,2026-05,FY26-Q2,Driftline Apparel,SMB,Retail,Australia,Asia Pacific,Cameron Kim,Governance,Catalog,Data Catalog Accelerator,33,5775.00,0,3255.00,Marketplace,Inbound,Invoiced,Asia Pacific East,Standard,Subscription,Azure Managed,Essentials,Net New,36,No
850871,2026-05-21,2026-05,FY26-Q2,Eclipse Networks,Enterprise,Telecommunications,United States,North America,Reese Turner,Platform,Enablement,Fabric Enablement Bundle,39,8200.00,17,4380.00,Direct,Inbound,Active,US Central,Strategic,Subscription,Customer Managed,Premier,Expansion,12,No
850872,2026-05-22,2026-05,FY26-Q2,Fathom Analytics,MidMarket,Technology,Ireland,Europe,Riley Morgan,Security,Compliance,Compliance Evidence Hub,46,8175.00,18,4645.00,Renewal Desk,Inbound,Renewal Pending,Europe West,Priority,Subscription,Hybrid,Essentials,Renewal,36,Yes
850873,2026-05-23,2026-05,FY26-Q2,Greatwater Shipping,Enterprise,Logistics,Singapore,Asia Pacific,Taylor Brooks,Lakehouse,Optimization,Delta Optimization Pack,10,6800.00,7,3845.00,Partner,Event,Provisioned,Asia Pacific East,Priority,Subscription,Hybrid,Premier,Net New,36,No
850874,2026-05-24,2026-05,FY26-Q2,Helios Devices,MidMarket,Manufacturing,Japan,Asia Pacific,Riley Morgan,Governance,Catalog,Data Catalog Accelerator,12,5675.00,8,3060.00,Direct,Outbound,Invoiced,Asia Pacific East,Standard,Subscription,Customer Managed,Essentials,Expansion,24,No
850875,2026-05-25,2026-05,FY26-Q2,Ironclad Construction,MidMarket,Construction,United Arab Emirates,Middle East & Africa,Casey Singh,Platform,Enablement,Fabric Enablement Bundle,26,8100.00,8,4505.00,Renewal Desk,Inbound,Invoiced,Middle East Hub,Priority,Subscription,Hybrid,Essentials,Renewal,24,Yes
850876,2026-05-26,2026-05,FY26-Q2,Jetstream Travel,SMB,Travel,United Kingdom,Europe,Quinn Foster,Security,Compliance,Compliance Evidence Hub,28,8175.00,10,4670.00,Partner,Event,Provisioned,Europe West,Standard,Subscription,Azure Managed,Advanced,Expansion,36,No
850877,2026-05-27,2026-05,FY26-Q2,Kestrel Finance,Enterprise,Financial Services,United States,North America,Taylor Brooks,Lakehouse,Optimization,Delta Optimization Pack,34,6900.00,20,3775.00,Renewal Desk,Inbound,Provisioned,US East,Priority,Subscription,Azure Managed,Premier,Renewal,12,Yes
850878,2026-05-28,2026-05,FY26-Q2,Northstar Education,Public Sector,Education,Canada,North America,Morgan Patel,Governance,Catalog,Data Catalog Accelerator,45,6475.00,10,3445.00,Partner,Referral,Active,US West,Priority,Subscription,Hybrid,Premier,Net New,24,No
850879,2026-05-29,2026-05,FY26-Q2,Optima Warehousing,MidMarket,Logistics,Netherlands,Europe,Parker Diaz,Platform,Enablement,Fabric Enablement Bundle,5,7950.00,13,4530.00,Marketplace,Inbound,Provisioned,Europe North,Standard,Subscription,Azure Managed,Advanced,Expansion,36,No
850880,2026-05-30,2026-05,FY26-Q2,Pulse Renewables,Enterprise,Energy,Australia,Asia Pacific,Jordan Reyes,Security,Compliance,Compliance Evidence Hub,10,8175.00,8,4575.00,Renewal Desk,Inbound,Provisioned,Asia Pacific South,Strategic,Subscription,Customer Managed,Advanced,Renewal,12,Yes
850881,2026-05-31,2026-05,FY26-Q2,Alpine Manufacturing,Enterprise,Manufacturing,United States,North America,Avery Cole,AI,Forecasting,Forecast Studio,21,8950.00,10,4955.00,Partner,Referral,Provisioned,US East,Strategic,Subscription,Azure Managed,Premier,Net New,36,No
850882,2026-06-01,2026-06,FY26-Q2,Bluebird Retail,MidMarket,Retail,Canada,North America,Morgan Patel,Automation,Incident,Incident Response Pack,23,6775.00,10,3815.00,Direct,Inbound,Active,US Central,Standard,Subscription,Customer Managed,Advanced,Expansion,36,No
850883,2026-06-02,2026-06,FY26-Q2,Canyon Health,Enterprise,Healthcare,United States,North America,Casey Singh,Services,Migration,Migration Sprint,8,15530.00,12,9420.00,Partner,Event,Provisioned,US East,Strategic,Professional Services,Customer Managed,Premier,Net New,6,No
850884,2026-06-03,2026-06,FY26-Q2,Delta Logistics,MidMarket,Logistics,Germany,Europe,Cameron Kim,Data Integration,Streaming,Event Stream Bridge,37,4225.00,10,2360.00,Marketplace,Inbound,Invoiced,Europe North,Standard,Subscription,Customer Managed,Essentials,Expansion,24,No
850885,2026-06-04,2026-06,FY26-Q2,Evergreen Schools,Public Sector,Education,United States,North America,Jordan Reyes,AI,Forecasting,Forecast Studio,46,8700.00,11,4860.00,Renewal Desk,Inbound,Provisioned,US Central,Priority,Subscription,Customer Managed,Premier,Renewal,36,Yes
850886,2026-06-05,2026-06,FY26-Q2,Frontier Energy,Enterprise,Energy,United Kingdom,Europe,Logan Chen,Automation,Incident,Incident Response Pack,5,7675.00,7,4105.00,Partner,Referral,Active,Europe West,Priority,Subscription,Hybrid,Premier,Net New,12,No
850887,2026-06-06,2026-06,FY26-Q2,Granite Aerospace,Enterprise,Aerospace,United States,North America,Taylor Brooks,Services,Migration,Migration Sprint,4,15930.00,3,9625.00,Marketplace,Upsell,Booked,US Central,Strategic,Professional Services,Hybrid,Premier,Expansion,6,No
850888,2026-06-07,2026-06,FY26-Q2,Harbor Foods,SMB,Consumer Goods,Brazil,Latin America,Riley Morgan,Data Integration,Streaming,Event Stream Bridge,16,4775.00,11,2660.00,Renewal Desk,Inbound,Renewal Pending,Latin America South,Priority,Subscription,Hybrid,Advanced,Renewal,24,Yes
850889,2026-06-08,2026-06,FY26-Q2,Ion Medical,Enterprise,Healthcare,Singapore,Asia Pacific,Skyler Bennett,AI,Forecasting,Forecast Studio,22,9250.00,12,5065.00,Direct,Outbound,Provisioned,Asia Pacific South,Strategic,Subscription,Hybrid,Premier,Net New,24,No
850890,2026-06-09,2026-06,FY26-Q2,Juniper Telecom,MidMarket,Telecommunications,Australia,Asia Pacific,Reese Turner,Automation,Incident,Incident Response Pack,33,7025.00,15,3955.00,Renewal Desk,Upsell,Provisioned,Asia Pacific South,Priority,Subscription,Azure Managed,Essentials,Renewal,24,Yes
850891,2026-06-10,2026-06,FY26-Q2,Kepler Robotics,Enterprise,Technology,Japan,Asia Pacific,Riley Morgan,Services,Migration,Migration Sprint,8,15700.00,14,9555.00,Direct,Outbound,Invoiced,Asia Pacific South,Strategic,Professional Services,Azure Managed,Premier,Net New,3,No
850892,2026-06-11,2026-06,FY26-Q2,Lighthouse Media,SMB,Media,United Kingdom,Europe,Jordan Reyes,Data Integration,Streaming,Event Stream Bridge,48,4475.00,0,2590.00,Partner,Event,Provisioned,Europe North,Standard,Subscription,Azure Managed,Advanced,Expansion,36,No
850893,2026-06-12,2026-06,FY26-Q2,Meridian Mining,Enterprise,Mining,South Africa,Middle East & Africa,Casey Singh,AI,Forecasting,Forecast Studio,8,8850.00,8,4910.00,Renewal Desk,Inbound,Invoiced,Africa South,Strategic,Subscription,Azure Managed,Advanced,Renewal,24,Yes
850894,2026-06-13,2026-06,FY26-Q2,Nimbus Hotels,MidMarket,Hospitality,United Arab Emirates,Middle East & Africa,Avery Cole,Automation,Incident,Incident Response Pack,13,6925.00,5,3855.00,Direct,Inbound,Provisioned,Africa South,Standard,Subscription,Customer Managed,Advanced,Net New,24,No
850895,2026-06-14,2026-06,FY26-Q2,Orchard Biotech,Enterprise,Biotech,United States,North America,Quinn Foster,Services,Migration,Migration Sprint,4,15530.00,7,9460.00,Partner,Event,Booked,US East,Strategic,Professional Services,Customer Managed,Premier,Expansion,6,No
850896,2026-06-15,2026-06,FY26-Q2,Pioneer Insurance,MidMarket,Insurance,Canada,North America,Logan Chen,Data Integration,Streaming,Event Stream Bridge,31,4375.00,11,2395.00,Renewal Desk,Upsell,Provisioned,US Central,Priority,Subscription,Customer Managed,Advanced,Renewal,24,Yes
850897,2026-06-16,2026-06,FY26-Q2,Quantum Freight,Enterprise,Logistics,Germany,Europe,Skyler Bennett,AI,Forecasting,Forecast Studio,36,8700.00,12,4800.00,Marketplace,Upsell,Active,Europe West,Strategic,Subscription,Customer Managed,Premier,Expansion,36,No
850898,2026-06-17,2026-06,FY26-Q2,Redwood Capital,Enterprise,Financial Services,United States,North America,Logan Chen,Automation,Incident,Incident Response Pack,43,7425.00,5,4060.00,Renewal Desk,Upsell,Invoiced,US West,Priority,Subscription,Hybrid,Advanced,Renewal,12,Yes
850899,2026-06-18,2026-06,FY26-Q2,Summit Utilities,Public Sector,Utilities,United Kingdom,Europe,Morgan Patel,Services,Migration,Migration Sprint,8,15680.00,3,9580.00,Marketplace,Inbound,Invoiced,Europe West,Priority,Professional Services,Hybrid,Advanced,Net New,6,No
850900,2026-06-19,2026-06,FY26-Q2,Tidal Commerce,SMB,Retail,Singapore,Asia Pacific,Casey Singh,Data Integration,Streaming,Event Stream Bridge,10,4475.00,3,2605.00,Direct,Outbound,Booked,Asia Pacific East,Standard,Subscription,Hybrid,Essentials,Expansion,36,No
850901,2026-06-20,2026-06,FY26-Q2,Umbra Security,MidMarket,Cybersecurity,Israel,Middle East & Africa,Morgan Patel,AI,Forecasting,Forecast Studio,17,8850.00,6,4825.00,Renewal Desk,Upsell,Renewal Pending,Africa South,Priority,Subscription,Hybrid,Essentials,Renewal,24,Yes
850902,2026-06-21,2026-06,FY26-Q2,Vector Mobility,Enterprise,Transportation,Japan,Asia Pacific,Reese Turner,Automation,Incident,Incident Response Pack,25,7275.00,10,3990.00,Marketplace,Inbound,Invoiced,Asia Pacific South,Priority,Subscription,Azure Managed,Advanced,Net New,12,No
850903,2026-06-22,2026-06,FY26-Q2,Westbridge Pharma,Enterprise,Pharmaceuticals,Switzerland,Europe,Casey Singh,Services,Migration,Migration Sprint,4,15850.00,10,9595.00,Direct,Outbound,Provisioned,Europe West,Strategic,Professional Services,Azure Managed,Premier,Expansion,12,No
850904,2026-06-23,2026-06,FY26-Q2,Xenon Labs,SMB,Technology,India,Asia Pacific,Casey Singh,Data Integration,Streaming,Event Stream Bridge,34,4475.00,12,2535.00,Partner,Event,Booked,Asia Pacific East,Standard,Subscription,Azure Managed,Essentials,Net New,24,No
850905,2026-06-24,2026-06,FY26-Q2,Yellowtail Resorts,SMB,Hospitality,Mexico,Latin America,Reese Turner,AI,Forecasting,Forecast Studio,49,8800.00,15,4855.00,Partner,Referral,Invoiced,Latin America South,Standard,Subscription,Azure Managed,Essentials,Expansion,12,No
850906,2026-06-25,2026-06,FY26-Q2,Zenith Public Works,Public Sector,Government,United States,North America,Logan Chen,Automation,Incident,Incident Response Pack,11,7025.00,13,3795.00,Renewal Desk,Upsell,Renewal Pending,US Central,Priority,Subscription,Customer Managed,Advanced,Renewal,12,Yes
850907,2026-06-26,2026-06,FY26-Q2,Asteria Foods,MidMarket,Consumer Goods,Spain,Europe,Casey Singh,Services,Migration,Migration Sprint,8,15350.00,15,9315.00,Partner,Event,Provisioned,Europe West,Standard,Professional Services,Customer Managed,Advanced,Net New,12,No
850908,2026-06-27,2026-06,FY26-Q2,Borealis Health,Enterprise,Healthcare,Canada,North America,Cameron Kim,Data Integration,Streaming,Event Stream Bridge,21,4475.00,5,2520.00,Marketplace,Inbound,Provisioned,US Central,Priority,Subscription,Customer Managed,Premier,Expansion,36,No
850909,2026-06-28,2026-06,FY26-Q2,Celestial Motors,Enterprise,Automotive,Germany,Europe,Avery Cole,AI,Forecasting,Forecast Studio,29,8950.00,13,4840.00,Renewal Desk,Upsell,Provisioned,Europe West,Strategic,Subscription,Customer Managed,Premier,Renewal,12,Yes
850910,2026-06-29,2026-06,FY26-Q2,Driftline Apparel,SMB,Retail,Australia,Asia Pacific,Parker Diaz,Automation,Incident,Incident Response Pack,37,7275.00,12,4005.00,Partner,Referral,Invoiced,Asia Pacific South,Standard,Subscription,Hybrid,Essentials,Net New,12,No
850911,2026-06-30,2026-06,FY26-Q2,Eclipse Networks,Enterprise,Telecommunications,United States,North America,Morgan Patel,Services,Migration,Migration Sprint,4,15930.00,15,9605.00,Renewal Desk,Upsell,Provisioned,US Central,Strategic,Professional Services,Hybrid,Premier,Renewal,6,Yes
850912,2026-07-01,2026-07,FY26-Q3,Fathom Analytics,MidMarket,Technology,Ireland,Europe,Quinn Foster,Data Integration,Streaming,Event Stream Bridge,50,4725.00,12,2545.00,Direct,Outbound,Invoiced,Europe North,Standard,Subscription,Hybrid,Essentials,Net New,12,No
850913,2026-07-02,2026-07,FY26-Q3,Greatwater Shipping,Enterprise,Logistics,Singapore,Asia Pacific,Casey Singh,AI,Forecasting,Forecast Studio,14,9350.00,2,5045.00,Direct,Outbound,Provisioned,Asia Pacific South,Strategic,Subscription,Hybrid,Premier,Expansion,12,No
850914,2026-07-03,2026-07,FY26-Q3,Helios Devices,MidMarket,Manufacturing,Japan,Asia Pacific,Quinn Foster,Automation,Incident,Incident Response Pack,16,6875.00,6,3935.00,Renewal Desk,Inbound,Provisioned,Asia Pacific South,Priority,Subscription,Azure Managed,Essentials,Renewal,36,Yes
850915,2026-07-04,2026-07,FY26-Q3,Ironclad Construction,MidMarket,Construction,United Arab Emirates,Middle East & Africa,Skyler Bennett,Services,Migration,Migration Sprint,8,15450.00,0,9455.00,Direct,Outbound,Invoiced,Africa South,Standard,Professional Services,Azure Managed,Essentials,Net New,12,No
850916,2026-07-05,2026-07,FY26-Q3,Jetstream Travel,SMB,Travel,United Kingdom,Europe,Jordan Reyes,Data Integration,Streaming,Event Stream Bridge,32,4725.00,8,2570.00,Partner,Event,Provisioned,Europe North,Standard,Subscription,Azure Managed,Advanced,Expansion,12,No
850917,2026-07-06,2026-07,FY26-Q3,Kestrel Finance,Enterprise,Financial Services,United States,North America,Casey Singh,AI,Forecasting,Forecast Studio,38,9100.00,15,4975.00,Renewal Desk,Inbound,Invoiced,US East,Strategic,Subscription,Azure Managed,Premier,Renewal,24,Yes
850918,2026-07-07,2026-07,FY26-Q3,Northstar Education,Public Sector,Education,Canada,North America,Logan Chen,Automation,Incident,Incident Response Pack,49,7025.00,5,3920.00,Direct,Inbound,Active,US Central,Priority,Subscription,Customer Managed,Premier,Expansion,36,No
850919,2026-07-08,2026-07,FY26-Q3,Optima Warehousing,MidMarket,Logistics,Netherlands,Europe,Avery Cole,Services,Migration,Migration Sprint,4,15200.00,13,9355.00,Renewal Desk,Upsell,Invoiced,Europe West,Priority,Professional Services,Customer Managed,Advanced,Renewal,3,Yes
850920,2026-07-09,2026-07,FY26-Q3,Pulse Renewables,Enterprise,Energy,Australia,Asia Pacific,Riley Morgan,Data Integration,Streaming,Event Stream Bridge,14,4375.00,0,2475.00,Marketplace,Upsell,Booked,Asia Pacific East,Priority,Subscription,Customer Managed,Advanced,Net New,24,No
